part_id,production_timestamp,line_id,station_id,operator_id,measure_diam_mm,measure_length_mm,flatness_mm,torque_Nm,surface_roughness_Ra,temp_process_C,vibration_level,cycle_time_s,material_batch,visual_inspection_score,defect_label
735,2025-08-15 11:40:12,9,13,7,25.421,48.979,26.235,308.794,31.227,140.663,0.842191,291.072,MB-2025W33-L09-854,0.94549,0
736,2025-02-28 16:52:02,3,14,9,45.99,56.084,23.56,446.455,44.215,131.66,0.345992,184.816,MB-2025W09-L03-898,0.616974,0
737,2024-05-10 09:40:08,4,13,6,47.328,69.818,23.917,244.397,17.796,116.895,0.328452,282.208,MB-2024W19-L04-515,0.915807,0
738,2024-01-26 11:26:31,10,9,1,49.83,58.171,25.483,122.891,32.887,72.434,0.71803,194.162,MB-2024W04-L10-466,0.607546,0
739,2025-06-23 10:50:16,8,18,2,39.448,64.837,22.633,267.829,43.832,74.484,0.637478,112.465,MB-2025W26-L08-558,0.097475,0
740,2025-10-03 16:40:21,4,20,1,36.88,65.987,37.955,167.685,49.451,127.771,0.366257,102.834,MB-2025W40-L04-427,0.664495,0
741,2025-08-05 16:17:39,1,3,4,30.061,59.158,21.679,277.36,21.021,85.895,0.505466,134.594,MB-2025W32-L01-858,0.746828,0
742,2024-09-13 13:53:54,5,9,9,28.65,63.444,21.722,472.109,13.526,143.441,0.182501,117.284,MB-2024W37-L05-642,0.317501,0
743,2025-11-03 16:55:33,3,1,4,38.971,39.869,36.746,356.927,46.059,85.287,0.755833,126.547,MB-2025W45-L03-723,0.053335,0
744,2024-05-17 13:54:33,5,5,10,20.912,37.969,39.586,203.742,27.584,77.393,0.355153,172.723,MB-2024W20-L05-536,0.772371,0
745,2025-01-17 15:37:39,3,2,10,32.064,59.725,25.379,305.309,18.429,87.46,0.260846,284.384,MB-2025W03-L03-647,0.51703,1
746,2024-10-07 12:36:58,3,15,10,32.551,56.332,38.025,228.949,14.185,98.711,0.901024,131.75,MB-2024W41-L03-345,0.475496,0
747,2025-07-29 11:54:03,2,6,6,10.87,62.369,29.129,330.386,27.399,101.947,0.834096,150.515,MB-2025W31-L02-346,0.373215,0
748,2025-12-18 09:50:54,7,10,1,46.035,50.278,28.42,409.629,48.159,102.06,0.028555,202.441,MB-2025W51-L07-908,0.922354,0
749,2025-07-29 08:15:51,9,7,10,15.582,56.536,35.771,121.52,13.616,133.429,0.141461,169.22,MB-2025W31-L09-472,0.395994,1
750,2024-08-13 09:04:21,3,7,3,22.301,37.384,37.155,274.62,38.965,82.331,0.555348,255.122,MB-2024W33-L03-164,0.004945,0
751,2024-06-05 09:53:54,8,18,7,46.513,56.737,36.627,382.49,40.522,77.666,0.128502,252.609,MB-2024W23-L08-792,0.133526,0
752,2025-05-26 16:10:08,5,14,10,39.617,53.457,24.434,343.409,40.714,99.531,0.339851,264.648,MB-2025W22-L05-770,0.610567,0
753,2025-01-14 16:30:01,2,8,3,17.519,38.449,28.708,235.835,36.162,104.057,0.284964,177.363,MB-2025W03-L02-036,0.821275,0
754,2025-06-05 08:29:53,7,6,3,30.694,34.257,36.125,238.515,39.307,122.469,0.404474,261.383,MB-2025W23-L07-132,0.160884,0
755,2024-10-30 09:03:24,7,15,1,26.898,32.18,28.5,396.826,14.638,134.57,0.908211,200.412,MB-2024W44-L07-730,0.781004,0
756,2025-08-04 08:56:02,9,12,2,25.339,56.989,23.008,234.846,47.367,117.212,0.197613,262.567,MB-2025W32-L09-466,0.727629,0
757,2025-10-27 11:31:48,8,10,1,29.585,44.684,37.783,374.555,20.093,96.997,0.296144,263.834,MB-2025W44-L08-184,0.542748,0
758,2025-04-30 08:20:22,7,1,8,11.425,34.467,34.638,312.507,25.849,84.019,0.534985,125.211,MB-2025W18-L07-506,0.144644,0
759,2025-06-10 12:30:13,5,12,8,34.69,66.751,38.072,472.907,42.819,115.525,0.040641,165.318,MB-2025W24-L05-624,0.038287,0
760,2024-02-22 13:02:46,2,13,9,23.511,55.47,26.04,260.296,17.357,129.741,0.721594,248.537,MB-2024W08-L02-935,0.079283,0
761,2025-04-14 12:01:59,2,7,10,30.562,64.17,24.875,419.582,24.969,107.833,0.760719,187.389,MB-2025W16-L02-797,0.74687,1
762,2024-07-31 15:55:00,9,2,10,20.907,46.287,20.374,265.73,15.191,91.364,0.599079,295.18,MB-2024W31-L09-227,0.318159,0
763,2025-04-09 15:14:20,6,8,2,43.079,53.517,32.695,231.501,25.562,144.39,0.012567,168.119,MB-2025W15-L06-456,0.346366,1
764,2024-05-03 10:02:32,8,7,9,36.919,40.228,20.645,440.917,48.709,120.511,0.561326,169.06,MB-2024W18-L08-543,0.207551,0
765,2024-12-20 09:21:34,5,11,8,11.183,54.995,23.335,240.651,27.261,149.666,0.023408,294.671,MB-2024W51-L05-503,0.556439,0
766,2024-03-07 16:35:51,7,18,3,25.83,38.452,22.213,215.74,44.596,131.35,0.984383,295.779,MB-2024W10-L07-361,0.55007,0
767,2024-08-27 10:52:31,7,20,5,40.82,55.211,33.285,374.738,35.325,120.897,0.502305,206.502,MB-2024W35-L07-414,0.225099,0
768,2025-10-31 17:02:08,8,10,8,17.105,41.536,30.653,233.622,28.561,83.782,0.907281,176.671,MB-2025W44-L08-998,0.653104,0
769,2024-06-14 12:00:57,4,1,10,15.543,54.797,39.978,339.827,39.286,145.639,0.32502,149.988,MB-2024W24-L04-484,0.569306,0
770,2025-05-14 10:22:10,6,1,10,25.574,50.453,23.861,465.283,28.311,127.845,0.239315,194.434,MB-2025W20-L06-205,0.712793,0
771,2025-06-06 09:18:56,5,3,1,34.13,69.589,35.935,489.122,30.009,78.893,0.604007,166.252,MB-2025W23-L05-164,0.920156,0
772,2024-10-17 15:33:57,2,1,1,12.815,46.684,25.201,386.391,14.839,132.128,0.647089,206.834,MB-2024W42-L02-493,0.02372,0
773,2025-09-26 17:32:17,1,10,7,42.893,60.75,27.267,386.65,30.462,121.97,0.428589,124.811,MB-2025W39-L01-269,0.145984,0
774,2024-04-11 14:54:15,10,4,3,46.519,61.822,24.202,138.85,35.681,75.926,0.899195,198.315,MB-2024W15-L10-267,0.244728,0
775,2025-06-18 17:32:15,8,11,8,20.317,41.012,20.715,156.008,30.871,72.075,0.880171,212.708,MB-2025W25-L08-315,0.713803,0
776,2024-12-26 12:42:51,3,19,5,38.523,56.931,23.089,422.079,15.142,118.596,0.859148,151.461,MB-2024W52-L03-872,0.227918,0
777,2024-01-01 17:42:09,5,5,10,20.377,58.846,34.909,498.447,26.234,119.477,0.17041,168.843,MB-2024W01-L05-874,0.155877,0
778,2025-12-11 16:11:17,9,12,7,29.41,36.765,30.505,170.155,45.885,71.139,0.946948,168.473,MB-2025W50-L09-230,0.309308,1
779,2025-05-02 09:48:41,10,4,4,46.252,63.599,36.915,413.235,30.965,88.27,0.20253,232.849,MB-2025W18-L10-102,0.398491,0
780,2025-02-10 17:17:50,9,3,5,43.864,51.509,21.589,419.167,27.865,111.836,0.244692,259.454,MB-2025W07-L09-959,0.182685,0
781,2024-01-23 14:45:22,4,8,8,49.175,40.631,25.55,397.244,39.333,143.397,0.906141,126.51,MB-2024W04-L04-213,0.302761,1
782,2024-03-08 16:39:09,10,19,8,31.477,61.257,26.377,353.562,17.857,79.313,0.083386,139.479,MB-2024W10-L10-221,0.542369,0
783,2025-07-04 14:11:23,5,19,1,45.461,61.096,23.896,422.306,34.577,106.5,0.000495,250.912,MB-2025W27-L05-505,0.601354,0
784,2025-05-07 13:38:49,6,17,8,21.985,64.69,24.98,210.115,32.451,94.704,0.440044,295.446,MB-2025W19-L06-500,0.945697,1
785,2025-02-13 16:48:35,9,16,8,42.902,37.744,22.174,192.721,22.288,94.431,0.766421,194.375,MB-2025W07-L09-950,0.684746,0
786,2024-05-20 10:06:49,10,5,6,40.656,61.432,37.047,344.049,16.285,146.537,0.981154,230.698,MB-2024W21-L10-799,0.788749,0
787,2025-10-01 11:50:01,4,9,8,22.145,35.799,26.674,241.573,39.809,105.977,0.425298,178.708,MB-2025W40-L04-781,0.417124,0
788,2024-07-23 08:21:27,1,14,6,10.779,58.174,24.172,386.669,21.792,99.878,0.321846,258.184,MB-2024W30-L01-574,0.325685,0
789,2024-03-15 08:18:13,4,20,9,12.977,36.417,34.457,476.598,33.718,146.164,0.946708,256.246,MB-2024W11-L04-983,0.390063,0
790,2025-04-07 14:33:38,8,8,5,33.445,32.373,21.122,237.077,31.516,105.05,0.284235,194.368,MB-2025W15-L08-076,0.88085,0
791,2025-03-25 11:35:12,7,5,3,21.954,38.0,21.76,198.091,32.909,131.023,0.260719,206.205,MB-2025W13-L07-023,0.291419,1
792,2025-11-25 09:06:53,2,11,6,40.908,59.891,24.296,228.507,19.107,98.976,0.198985,294.288,MB-2025W48-L02-619,0.259026,0
793,2024-11-06 10:14:14,1,5,2,27.093,62.243,35.962,432.67,12.411,149.171,0.373474,213.143,MB-2024W45-L01-983,0.995654,0
794,2024-02-13 11:46:26,6,18,8,39.377,52.612,39.485,412.235,31.27,133.887,0.846299,117.546,MB-2024W07-L06-625,0.922497,1
795,2025-09-18 12:50:06,4,3,7,21.075,48.052,37.611,395.575,36.018,75.842,0.64784,167.962,MB-2025W38-L04-710,0.527714,0
796,2024-08-07 13:50:55,7,1,7,10.254,63.129,20.377,190.092,27.086,90.708,0.22289,234.908,MB-2024W32-L07-469,0.326619,0
797,2025-06-30 15:32:52,4,19,6,44.69,36.104,35.46,182.458,17.263,72.098,0.601921,268.94,MB-2025W27-L04-554,0.779463,0
798,2024-08-14 15:46:41,2,11,6,16.532,69.64,24.66,467.951,40.894,72.184,0.877638,288.877,MB-2024W33-L02-971,0.12311,0
799,2024-01-30 14:11:01,8,7,7,27.872,45.967,24.113,252.202,42.58,77.428,0.175097,282.657,MB-2024W05-L08-125,0.724518,1
800,2024-09-26 17:38:35,4,4,8,39.987,42.675,23.82,494.061,41.992,98.789,0.255285,122.398,MB-2024W39-L04-008,0.456954,0
801,2024-06-18 12:19:16,7,13,2,49.988,33.378,32.872,255.874,28.854,146.105,0.274716,229.472,MB-2024W25-L07-145,0.323271,0
802,2024-04-22 08:18:29,3,19,1,15.609,48.793,20.78,338.482,18.393,129.188,0.293085,223.511,MB-2024W17-L03-430,0.823251,1
803,2024-01-15 15:37:58,9,5,3,29.902,42.243,32.506,463.592,20.607,95.686,0.783269,166.316,MB-2024W03-L09-036,0.88882,0
804,2025-02-14 09:18:15,3,14,1,25.081,53.94,30.504,163.269,10.598,141.775,0.092124,297.638,MB-2025W07-L03-488,0.112411,0
805,2025-07-01 17:50:51,7,18,8,13.856,49.712,36.622,328.496,15.033,111.179,0.805447,128.519,MB-2025W27-L07-762,0.65921,1
806,2024-07-04 08:58:37,7,10,10,19.049,37.385,33.187,231.45,48.958,123.469,0.519917,215.433,MB-2024W27-L07-779,0.883583,0
807,2025-03-17 08:58:31,6,14,6,39.456,64.03,34.959,419.909,35.275,133.536,0.979531,102.864,MB-2025W12-L06-856,0.634631,1
808,2024-01-01 11:05:59,3,13,6,32.883,49.354,26.878,351.485,42.68,116.176,0.452104,142.967,MB-2024W01-L03-559,0.621313,0
809,2024-07-08 15:36:33,5,17,6,23.639,64.879,35.44,282.526,13.86,138.497,0.763269,152.573,MB-2024W28-L05-437,0.781954,0
810,2024-12-12 15:56:24,9,5,2,43.203,34.811,34.254,150.52,23.905,106.205,0.553299,287.91,MB-2024W50-L09-996,0.966293,0
811,2024-04-11 10:23:57,7,17,4,43.601,38.874,20.334,393.365,24.157,118.075,0.151771,271.985,MB-2024W15-L07-820,0.525045,0
812,2024-04-24 16:04:24,9,8,9,14.006,36.625,32.686,347.274,43.73,130.088,0.152051,288.438,MB-2024W17-L09-879,0.609666,0
813,2025-01-31 14:51:39,1,13,5,48.88,65.75,29.36,154.448,47.526,70.028,0.251329,211.151,MB-2025W05-L01-946,0.311605,0
814,2024-04-10 08:12:19,10,3,1,15.752,62.898,35.292,422.795,48.036,89.397,0.786313,229.217,MB-2024W15-L10-199,0.391,0
815,2024-04-10 10:45:37,6,3,4,45.706,34.939,34.793,477.736,16.074,105.471,0.672238,252.117,MB-2024W15-L06-121,0.010769,0
816,2024-06-20 16:56:00,9,4,10,36.417,41.953,22.497,397.165,28.175,75.632,0.978993,282.101,MB-2024W25-L09-279,0.341377,0
817,2024-12-19 17:25:54,1,13,5,27.036,36.738,34.195,446.202,29.492,93.289,0.522839,117.715,MB-2024W51-L01-983,0.731759,0
818,2024-02-05 08:50:32,6,8,8,35.522,64.607,25.604,389.621,21.035,90.134,0.507824,183.929,MB-2024W06-L06-366,0.836296,1
819,2025-03-26 11:22:31,2,16,4,27.351,40.63,39.946,430.504,29.514,118.531,0.56562,221.326,MB-2025W13-L02-684,0.870393,0
820,2025-05-05 13:08:41,10,4,10,48.163,53.025,22.349,405.612,24.428,123.809,0.90379,184.366,MB-2025W19-L10-763,0.393745,1
821,2025-07-23 13:07:47,8,15,10,41.105,56.763,20.513,326.772,10.966,145.676,0.098804,284.134,MB-2025W30-L08-747,0.801895,0
822,2024-07-03 12:53:13,5,12,6,21.065,61.348,26.49,379.642,35.392,131.489,0.160592,211.696,MB-2024W27-L05-664,0.863483,0
823,2025-10-09 11:28:55,7,12,3,29.993,33.555,27.036,315.294,42.206,147.272,0.316534,161.167,MB-2025W41-L07-093,0.914171,0
824,2024-10-15 14:44:25,6,20,8,18.086,64.239,29.709,234.8,27.511,98.917,0.159217,133.709,MB-2024W42-L06-195,0.015927,0
825,2025-02-13 10:33:04,9,18,5,17.116,54.739,21.519,137.345,38.467,143.176,0.66319,270.442,MB-2025W07-L09-349,0.145765,0
826,2025-10-09 16:52:52,7,5,7,48.243,62.583,37.749,217.565,32.804,76.577,0.999439,188.507,MB-2025W41-L07-562,0.040773,1
827,2024-06-14 17:09:38,5,1,8,43.33,69.33,24.907,190.333,35.916,87.277,0.012418,148.736,MB-2024W24-L05-627,0.020774,0
828,2024-05-20 16:21:34,8,14,9,26.493,63.916,31.618,350.902,45.544,148.33,0.746793,241.349,MB-2024W21-L08-823,0.981916,0
829,2025-11-21 10:57:50,7,12,6,47.02,39.388,30.807,130.816,37.728,95.733,0.827448,240.487,MB-2025W47-L07-593,0.795557,1
830,2025-09-10 09:03:35,9,16,9,43.052,39.113,26.967,380.858,49.06,135.686,0.223964,153.827,MB-2025W37-L09-472,0.836613,0
831,2024-01-09 13:01:10,8,19,7,32.398,52.36,21.151,239.041,44.703,81.83,0.682007,113.083,MB-2024W02-L08-584,0.718869,0
832,2024-06-07 12:27:31,1,20,8,36.472,42.393,33.944,221.864,19.303,133.873,0.507955,181.428,MB-2024W23-L01-698,0.7663,0
833,2025-07-31 09:02:03,1,20,1,24.334,34.787,39.547,345.54,31.191,128.43,0.732556,149.76,MB-2025W31-L01-778,0.601525,0
834,2025-07-11 08:06:08,3,1,8,14.78,33.564,38.923,329.601,47.961,100.996,0.407574,239.283,MB-2025W28-L03-352,0.13851,1
835,2025-06-24 17:05:59,5,12,3,27.214,40.081,21.815,204.202,18.024,98.096,0.647225,116.314,MB-2025W26-L05-097,0.451727,0
836,2025-06-05 15:24:04,1,20,1,24.926,36.741,39.272,311.648,10.186,100.78,0.027654,281.029,MB-2025W23-L01-880,0.563365,1
837,2024-09-16 12:39:04,3,7,10,13.879,57.327,23.093,249.667,17.077,105.256,0.845973,254.397,MB-2024W38-L03-834,0.507329,0
838,2025-09-10 08:09:05,1,20,1,47.37,67.401,22.155,373.213,33.604,83.391,0.099722,138.632,MB-2025W37-L01-628,0.155253,0
839,2024-07-01 14:40:36,8,18,7,24.628,39.578,36.352,175.336,26.171,98.666,0.916611,284.225,MB-2024W27-L08-932,0.810907,0
840,2025-05-21 17:32:02,10,4,9,36.192,66.475,31.26,380.882,30.867,130.554,0.643199,156.512,MB-2025W21-L10-782,0.135476,1
841,2024-03-13 09:24:02,7,13,7,22.861,49.364,27.776,299.046,41.454,92.976,0.684052,111.023,MB-2024W11-L07-193,0.831257,0
842,2024-01-29 14:43:40,5,19,10,31.372,31.888,26.059,175.296,48.567,74.195,0.825394,274.741,MB-2024W05-L05-537,0.73854,0
843,2024-12-12 12:13:03,9,12,1,47.999,65.694,34.248,129.185,18.144,86.539,0.640421,103.119,MB-2024W50-L09-211,0.922086,0
844,2025-09-15 08:04:10,2,10,1,46.61,43.23,23.541,255.966,19.135,143.407,0.401959,131.186,MB-2025W38-L02-637,0.598752,0
845,2024-05-30 11:56:00,7,19,5,47.611,56.133,38.275,263.681,10.409,135.884,0.377132,268.527,MB-2024W22-L07-798,0.189497,0
846,2024-04-01 11:24:49,10,1,7,36.519,38.919,32.752,146.111,46.089,109.083,0.183359,165.476,MB-2024W14-L10-263,0.943503,0
847,2024-07-31 12:02:43,7,10,9,44.22,40.46,35.22,257.962,45.424,86.17,0.086503,269.291,MB-2024W31-L07-531,0.200788,0
848,2025-09-30 10:46:27,8,16,2,25.523,33.344,33.872,126.96,27.438,99.672,0.738346,188.405,MB-2025W40-L08-679,0.769127,0
849,2024-01-26 08:28:08,4,7,6,32.752,67.944,26.827,480.166,46.874,98.009,0.200649,228.827,MB-2024W04-L04-157,0.391312,0
850,2025-04-23 12:52:20,9,3,4,17.774,56.32,28.777,448.535,12.775,89.662,0.528557,211.371,MB-2025W17-L09-988,0.143363,0
851,2025-01-28 17:51:52,2,3,7,31.371,54.743,23.398,473.12,24.815,81.479,0.103793,146.732,MB-2025W05-L02-577,0.381213,1
852,2025-08-06 08:45:28,7,19,2,35.131,52.546,21.478,359.545,46.432,144.977,0.64479,156.494,MB-2025W32-L07-461,0.616049,0
853,2024-07-04 13:53:21,4,16,10,23.806,69.519,29.1,467.771,16.126,112.916,0.360135,128.881,MB-2024W27-L04-179,0.637093,0
854,2024-01-08 15:03:32,7,9,3,27.269,41.994,20.851,264.149,45.192,138.135,0.987489,125.005,MB-2024W02-L07-214,0.6265,0
855,2024-12-17 09:20:55,7,14,8,24.542,43.04,27.978,389.323,18.237,87.357,0.190965,138.92,MB-2024W51-L07-676,0.873606,0
856,2025-08-29 14:10:21,6,15,9,26.328,55.76,24.27,156.533,14.346,122.179,0.30032,266.578,MB-2025W35-L06-639,0.774578,0
857,2025-11-13 14:09:38,4,7,6,16.269,45.372,30.35,172.126,27.719,125.518,0.385971,233.399,MB-2025W46-L04-764,0.27332,0
858,2025-08-21 15:40:09,3,13,10,42.033,36.027,26.33,198.279,39.539,131.01,0.486685,222.072,MB-2025W34-L03-544,0.763393,0
859,2025-10-28 16:44:30,1,4,2,12.11,64.104,26.266,460.722,18.12,82.048,0.213012,268.136,MB-2025W44-L01-932,0.36294,0
860,2024-05-07 11:03:46,8,16,6,21.59,34.06,31.238,460.327,16.081,103.215,0.532305,223.658,MB-2024W19-L08-566,0.15828,0
861,2025-11-28 13:11:46,5,8,2,27.796,60.227,22.712,252.38,25.175,83.637,0.019954,237.624,MB-2025W48-L05-954,0.817952,0
862,2025-03-07 14:21:49,10,6,8,23.753,43.591,21.7,247.987,17.089,119.922,0.677373,283.353,MB-2025W10-L10-958,0.110972,0
863,2025-04-04 14:00:11,4,11,5,49.343,49.79,32.437,336.129,49.668,99.217,0.252716,202.685,MB-2025W14-L04-926,0.982036,0
864,2025-06-19 11:18:24,8,11,3,22.265,47.957,28.659,116.182,40.0,130.781,0.458088,116.049,MB-2025W25-L08-134,0.551274,0
865,2024-08-14 11:41:41,10,1,10,25.227,66.181,27.6,114.393,36.876,125.748,0.335635,260.629,MB-2024W33-L10-803,0.853627,0
866,2025-02-24 09:55:18,6,5,6,17.716,41.266,21.666,279.95,36.872,134.438,0.913342,272.296,MB-2025W09-L06-024,0.895819,0
867,2024-10-08 09:13:30,2,8,2,12.598,52.876,24.739,134.955,13.016,127.849,0.736504,168.227,MB-2024W41-L02-073,0.908911,1
868,2025-12-05 09:33:48,8,11,2,39.843,33.246,21.834,480.557,10.154,133.327,0.233076,110.0,MB-2025W49-L08-329,0.079412,0
869,2025-06-25 11:16:08,4,16,4,49.517,54.218,23.721,215.225,37.046,139.201,0.061266,136.986,MB-2025W26-L04-181,0.006313,0
870,2024-03-28 16:28:56,5,5,9,38.115,33.031,23.741,228.562,49.679,82.994,0.635297,218.462,MB-2024W13-L05-519,0.601554,0
871,2025-09-23 17:58:15,4,14,5,23.79,39.631,20.14,456.222,37.341,92.516,0.161264,112.324,MB-2025W39-L04-925,0.493923,0
872,2025-11-20 08:37:14,10,14,2,38.644,30.48,34.885,135.293,33.526,143.307,0.36148,236.216,MB-2025W47-L10-068,0.678196,0
873,2024-12-30 12:58:39,6,15,6,24.818,42.01,29.782,318.367,39.799,88.249,0.170553,238.173,MB-2025W01-L06-902,0.409732,0
874,2024-04-11 17:22:47,7,15,8,39.514,45.423,38.993,449.345,41.531,100.517,0.870251,129.877,MB-2024W15-L07-445,0.36571,1
875,2024-09-10 08:46:27,3,5,10,17.91,49.893,23.166,431.911,44.153,92.214,0.189946,221.365,MB-2024W37-L03-446,0.499137,0
876,2024-03-14 16:57:37,3,16,1,12.676,42.931,29.534,215.729,19.406,145.467,0.803622,183.269,MB-2024W11-L03-316,0.012968,0
877,2024-11-20 13:51:16,6,10,10,34.465,53.965,30.593,236.439,24.934,125.081,0.128134,213.066,MB-2024W47-L06-019,0.473523,0
878,2024-06-21 16:22:08,7,8,4,46.406,66.102,32.677,460.736,29.048,92.443,0.340757,258.764,MB-2024W25-L07-924,0.69833,1
879,2025-06-25 08:47:40,6,19,4,33.713,39.481,36.393,295.435,28.79,71.552,0.51096,119.117,MB-2025W26-L06-639,0.750192,0
880,2025-04-04 10:02:12,9,16,8,46.017,67.886,34.557,126.77,25.583,85.455,0.769946,242.382,MB-2025W14-L09-797,0.363782,1
881,2024-09-02 12:28:51,4,8,1,24.247,54.826,31.238,413.474,48.267,108.776,0.314168,276.643,MB-2024W36-L04-831,0.200058,0
882,2024-02-08 09:44:16,10,20,2,39.42,37.798,35.977,212.983,41.628,103.839,0.818587,102.183,MB-2024W06-L10-148,0.260988,1
883,2024-10-04 16:33:17,1,14,2,28.598,66.392,22.952,350.356,32.211,117.508,0.758462,121.549,MB-2024W40-L01-283,0.273552,1
884,2024-01-05 12:50:58,10,15,5,14.957,64.71,31.052,247.529,22.611,127.64,0.550127,225.778,MB-2024W01-L10-406,0.646328,1
885,2025-03-06 16:37:32,10,2,5,40.26,31.575,30.234,389.111,38.547,109.734,0.926949,127.982,MB-2025W10-L10-168,0.102253,0
886,2024-09-25 17:14:08,4,3,6,23.526,46.506,35.017,296.982,31.804,111.974,0.641819,179.198,MB-2024W39-L04-843,0.154984,1
887,2025-02-28 12:45:24,4,15,3,10.969,55.716,33.946,291.477,11.687,130.682,0.949966,290.884,MB-2025W09-L04-328,0.137673,0
888,2025-01-08 16:32:38,7,1,9,10.941,58.59,28.299,127.185,18.005,72.88,0.229506,198.293,MB-2025W02-L07-083,0.349382,0
889,2024-06-05 15:14:18,6,17,3,16.09,30.294,32.554,349.117,20.626,99.944,0.38842,266.964,MB-2024W23-L06-263,0.754171,0
890,2024-12-03 10:17:40,6,9,7,34.135,56.056,30.236,262.276,17.393,73.333,0.804636,248.563,MB-2024W49-L06-205,0.874234,0
891,2025-09-18 14:47:01,5,7,10,22.135,48.551,32.957,191.924,45.608,137.485,0.216806,104.763,MB-2025W38-L05-850,0.01236,1
892,2025-07-04 13:27:22,6,7,8,25.543,43.094,39.685,340.725,16.61,109.335,0.56083,157.068,MB-2025W27-L06-878,0.986781,0
893,2025-10-15 15:53:46,2,20,2,11.248,32.001,20.224,209.693,10.0,105.605,0.728748,292.242,MB-2025W42-L02-377,0.097233,0
894,2024-02-20 11:21:37,4,14,6,21.199,56.145,25.949,113.997,14.803,81.347,0.456928,286.449,MB-2024W08-L04-937,0.983283,0
895,2024-01-03 12:09:18,1,16,3,14.503,58.992,29.105,454.576,37.797,91.851,0.022559,212.646,MB-2024W01-L01-709,0.063284,1
896,2024-01-15 14:06:14,2,13,7,11.486,47.3,29.314,170.009,10.531,141.793,0.65661,291.886,MB-2024W03-L02-727,0.876376,0
897,2025-05-27 17:37:51,8,7,5,20.878,64.88,24.696,279.196,10.078,122.015,0.873521,267.078,MB-2025W22-L08-975,0.435344,0
898,2024-10-03 15:40:40,4,2,5,28.25,48.899,23.278,363.441,24.851,114.082,0.145696,247.039,MB-2024W40-L04-179,0.346788,0
899,2024-08-06 12:25:02,6,15,6,15.905,56.906,37.789,370.284,26.313,146.911,0.086446,150.64,MB-2024W32-L06-947,0.137641,0
900,2025-10-22 17:52:42,8,15,9,37.214,65.59,26.869,467.319,49.309,81.604,0.34165,226.539,MB-2025W43-L08-872,0.744794,0
901,2025-11-06 10:37:47,3,7,7,14.475,50.055,20.84,141.526,10.162,144.76,0.664637,132.94,MB-2025W45-L03-727,0.226782,0
902,2025-09-02 08:17:51,8,4,6,24.933,67.477,30.462,427.744,18.763,98.091,0.407998,250.313,MB-2025W36-L08-656,0.106427,0
903,2025-09-04 16:38:09,3,7,1,14.312,35.774,21.444,480.044,19.673,102.49,0.825232,208.393,MB-2025W36-L03-835,0.096587,1
904,2024-03-26 09:46:27,1,1,5,18.283,63.106,33.61,126.809,28.104,79.516,0.944875,232.317,MB-2024W13-L01-612,0.010568,0
905,2025-04-17 08:33:51,7,12,4,33.588,49.138,32.296,116.75,29.653,72.521,0.319632,106.208,MB-2025W16-L07-882,0.700632,0
906,2025-11-06 09:00:10,9,4,7,24.042,68.854,29.806,110.931,11.547,108.996,0.905875,194.974,MB-2025W45-L09-085,0.543735,0
907,2024-09-10 10:01:55,2,15,7,19.655,69.36,20.687,223.925,41.087,138.371,0.216555,182.121,MB-2024W37-L02-132,0.010294,0
908,2025-01-16 08:04:28,1,17,8,17.249,40.99,31.301,420.523,31.427,127.946,0.253204,123.534,MB-2025W03-L01-179,0.516736,0
909,2025-07-23 15:49:20,5,6,1,42.272,66.216,35.449,117.55,17.307,97.206,0.683033,269.108,MB-2025W30-L05-456,0.228733,0
910,2024-04-09 11:44:16,2,4,3,15.28,69.152,32.104,109.471,29.846,133.547,0.429973,241.682,MB-2024W15-L02-378,0.897689,0
911,2024-01-18 09:56:06,2,14,8,21.156,52.291,28.445,126.07,20.511,145.893,0.357643,180.265,MB-2024W03-L02-929,0.919274,0
912,2024-02-28 10:57:23,3,4,1,32.817,56.586,28.922,498.608,24.933,91.041,0.066819,258.0,MB-2024W09-L03-424,0.18551,1
913,2024-08-12 15:33:50,1,8,4,15.329,58.059,20.224,123.998,41.523,79.02,0.665911,217.115,MB-2024W33-L01-902,0.008857,0
914,2025-09-05 16:41:05,6,8,8,18.542,56.561,29.566,185.649,16.897,114.243,0.62703,271.739,MB-2025W36-L06-684,0.070919,1
915,2025-07-30 13:24:46,9,5,2,26.54,55.025,38.752,431.19,26.256,130.19,0.042909,164.098,MB-2025W31-L09-198,0.394629,0
916,2025-04-07 09:33:31,6,13,8,43.455,38.989,38.15,291.746,47.976,110.764,0.406532,274.374,MB-2025W15-L06-248,0.635344,0
917,2024-01-16 09:02:30,5,16,2,26.693,52.467,34.089,410.819,40.917,73.196,0.277389,156.167,MB-2024W03-L05-940,0.650167,0
918,2025-01-23 14:41:40,9,20,6,29.512,60.297,36.79,335.824,32.408,124.575,0.599342,257.163,MB-2025W04-L09-346,0.137267,1
919,2024-07-18 16:35:23,8,11,9,47.366,64.99,31.889,191.137,47.073,95.933,0.239415,138.253,MB-2024W29-L08-197,0.972341,0
920,2024-07-15 08:24:16,9,14,5,33.91,56.787,23.767,345.221,41.476,134.18,0.688332,137.993,MB-2024W29-L09-730,0.68598,0
921,2025-01-30 08:21:57,6,7,8,16.937,58.984,37.523,355.438,18.229,133.196,0.830389,136.616,MB-2025W05-L06-509,0.647477,1
